campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd
C01337,26-10-2024,Email,West,Desktop,Boomers,Sales,34640,,3.37,529.36,26,2.23,36.67,158,30,5.51,2291.81
C01338,23-11-2024,Display,North,CTV,Millennials,Traffic,220438,1218,0.55,710.89,38,3.12,55.25,128,39,8.67,3419.9
C01339,06-06-2024,Display,West,Desktop,Millennials,App Installs,211473,2896,1.37,1925.79,0,0,43.09,136,30,4.65,0
C01340,07-06-2024,Search,West,Mobile,Gen Z,Sales,154404,11981,7.76,19599.38,604,5.04,54.45,51,35,4.82,25036.01
C01341,12-07-2024,Affiliate,Central,Mobile,Boomers,App Installs,3927,7655,194.93,474.91,0,0,57.34,217,31,6.03,0
C01342,23-06-2024,Video,West,Mobile,Boomers,Sales,163578,3411,2.09,4761.38,183,5.36,61.56,128,43,6.6,18285.61
C01343,01-09-2025,Social,North,Mobile,Boomers,Traffic,125633,2581,2.05,3868.29,77,2.98,42.75,210,38,8.48,8291.75
C01344,18-09-2024,Social,East,Tablet,Millennials,Awareness,93183,1466,1.57,1379.62,,4.5,59.22,106,39,5.95,5904.65
C01345,30-06-2024,Search,West,Tablet,Millennials,Sales,89561,3796,4.24,9906.34,169,4.45,50.13,205,35,4.26,15186.07
C01346,09-05-2024,Email,Central,Mobile,Boomers,Sales,53435,1992,3.73,435.2,145,7.28,41.74,187,37,6.75,18698.27
C01347,18-03-2025,Social,West,Desktop,Gen X,Sales,104228,1360,1.3,1147.58,55,4.04,38.48,177,30,8.71,4243.12
C01348,19-01-2024,Affiliate,North,Mobile,Boomers,Leads,109132,1807,1.66,1452.15,0,0,60.57,122,30,7.28,0
C01349,24-04-2025,Email,North,Tablet,Boomers,Leads,88807,4485,5.05,3059.02,503,11.22,60.64,243,24,8.92,49135.11
C01350,14-11-2024,Affiliate,Central,Desktop,Gen Z,App Installs,83844,1454,1.73,1170.51,72,4.95,46.32,148,38,7.4,5861.6
C01351,28-07-2024,Display,North,Tablet,Gen Z,Awareness,178987,2375,1.33,1913.32,25,1.05,51.7,141,18,6.53,3230.6
C01352,13-10-2024,Video,East,CTV,Gen Z,Leads,295022,9110,3.09,18145,792,8.69,43.83,143,31,6.07,83678.86
C01353,07-06-2025,Display,South,Mobile,Millennials,Traffic,163519,1591,0.97,,63,3.96,,170,35,5.44,5602.05
C01354,25-06-2024,Display,South,Mobile,Boomers,App Installs,193518,2496,1.29,2747.87,0,0,42.89,161,49,8.78,0
C01355,03-01-2025,Affiliate,South,Desktop,Gen X,Leads,105154,1770,1.68,1496.56,25,1.41,54.31,183,32,4.98,2007.83
C01356,04-03-2024,Display,Central,CTV,Gen X,Awareness,166129,2823,1.7,1201.46,58,2.05,51.75,144,36,10,1773.45
C01357,20-08-2024,Search,East,Tablet,Boomers,Sales,111638,4500,4.03,7306.24,255,5.67,55.32,119,29,8.12,21729.17
C01358,09-05-2025,Email,Central,Mobile,Boomers,App Installs,64578,1475,2.28,649.56,79,5.36,44.86,139,25,6.24,6084.01
C01359,10-05-2024,Affiliate,Central,Tablet,Boomers,App Installs,84017,1271,1.51,1083.85,30,2.36,38.69,192,39,8.71,3604.06
C01360,17-04-2024,Display,North,Desktop,Boomers,Awareness,161901,,0.44,879.82,27,3.78,12.7,164,43,7.3,2888.53
C01361,22-02-2024,Search,West,Desktop,Gen X,Awareness,97234,2719,2.8,3487.15,166,6.11,50.8,93,38,8.52,13851.87
C01362,04-04-2025,Search,South,Tablet,Gen Z,Traffic,156326,8166,5.22,15255.04,473,5.79,-12.41,221,18,10,30491.33
C01363,10-01-2025,Video,South,Desktop,Gen Z,Leads,143920,6487,4.51,11157.62,431,6.64,56.11,251,36,5.66,52553.38
C01364,11-04-2025,Video,Central,Desktop,Boomers,Leads,201846,5802,2.87,8341.46,167,2.88,54.42,127,38,7.44,13587.62
C01365,19-11-2024,Video,West,Mobile,Gen X,Traffic,159823,4552,2.85,3702.75,171,3.76,62.9,193,35,9.01,15760.95
C01366,10-03-2025,Search,North,Desktop,Gen X,Sales,160822,7211,4.48,23910.53,,6.07,55.7,128,38,7.66,23294.65
C01367,01-07-2024,Email,East,Tablet,Boomers,App Installs,64585,1898,2.94,76.46,91,4.79,62.97,277,34,6.46,8689.48
C01368,25-01-2024,Affiliate,Central,CTV,Boomers,Leads,91498,1537,1.68,994.42,26,1.69,50.05,111,44,7.25,2665.69
C01369,11-11-2024,Email,South,Tablet,Millennials,Leads,58051,2955,5.09,785.23,282,9.54,51.37,87,39,8.42,23816.42
C01370,25-09-2024,Social,West,Tablet,Gen X,Awareness,78868,2056,2.61,2467.64,130,6.32,58.72,159,35,7.88,4922.68
C01371,08-05-2024,Social,East,Tablet,Boomers,Traffic,86191,2335,2.71,2225.63,138,5.91,64.38,234,33,4.35,9178.19
C01372,25-02-2024,Email,South,Tablet,Millennials,Traffic,63367,1522,2.4,790.72,128,8.41,58.91,106,37,8.79,13973
C01373,09-02-2024,Affiliate,South,Desktop,Millennials,Awareness,100605,2079,2.07,1966.54,57,2.74,23.48,25,27,6.77,5411.24
C01374,26-05-2024,Search,East,Desktop,Boomers,Leads,173226,10878,6.28,23040.57,274,2.52,40.03,236,19,8.05,25244.77
C01375,20-01-2024,Display,South,Desktop,Gen Z,Leads,157566,1798,1.14,2556.32,48,2.67,46.08,251,42,6.9,6109.93
C01376,27-02-2025,Display,South,Tablet,Boomers,App Installs,181342,1302,0.72,1349.83,17,1.31,50.7,156,40,5.62,1338.3
C01377,25-06-2024,Social,Central,Tablet,Gen Z,Awareness,96097,2493,2.59,3359.18,157,6.3,61.21,154,37,9.13,7517.41
C01378,07-08-2025,Video,West,Desktop,Boomers,Leads,206963,4380,2.12,7471.65,208,4.75,37.82,143,29,5.74,23605.5
C01379,13-11-2025,Social,North,Tablet,Gen X,Sales,73494,1793,2.44,1233.43,97,5.41,51.43,183,45,6.11,4739.87
C01380,02-09-2024,Display,Central,Desktop,Boomers,Leads,197866,439,0.22,377.68,15,3.42,39.72,172,53,9.09,669.93
C01381,14-04-2024,Affiliate,North,CTV,Gen Z,Traffic,82776,1202,1.45,1581.35,48,3.99,51.53,155,36,9.58,3548.28
C01382,22-02-2025,Affiliate,Central,Mobile,Gen X,Awareness,125290,1970,1.57,2433.47,72,3.65,35.24,287,28,5.88,4036.56
C01383,18-12-2024,Video,Central,Desktop,Boomers,Leads,222752,7151,3.21,11155.72,420,5.87,72.62,186,34,7.5,26116.19
C01384,28-09-2024,Search,East,Mobile,Millennials,App Installs,125731,4249,3.38,13687.21,,8,44.16,14,44,8.04,29667.55
C01385,25-09-2024,Email,South,Tablet,Millennials,Awareness,62899,1864,2.96,833.05,178,9.55,64.53,239,41,7.58,11007.11
C01386,13-01-2024,Search,Central,CTV,Gen Z,App Installs,88019,5076,5.77,6884.36,197,3.88,48.96,88,52,6.23,18938.14
C01387,17-01-2025,Video,South,CTV,Gen X,App Installs,197939,6207,3.14,10254.24,376,6.06,57.43,148,47,,18215.33
C01388,06-06-2025,Email,Central,Mobile,Gen X,Sales,39525,1198,3.03,169.57,71,5.93,35.4,149,36,5.53,6794.01
C01389,27-12-2025,Social,West,Tablet,Boomers,Leads,123109,,3.78,4446.7,113,2.43,42.85,8,36,8.55,11239
C01390,05-01-2024,Search,East,Tablet,Gen X,Leads,143950,6649,4.62,13347.02,337,5.07,45.19,326,32,7.2,13156.52
C01391,27-08-2024,Video,Central,Mobile,Millennials,Sales,160283,5808,3.62,8451.96,167,2.88,43.13,96,26,4.61,19334.56
C01392,10-11-2024,Affiliate,West,CTV,Gen X,Traffic,131582,2651,2.01,1800.12,154,5.81,58.83,189,40,8.59,16809.91
C01393,11-06-2024,Affiliate,West,CTV,Millennials,App Installs,67412,983,1.46,816.32,43,4.37,55.16,144,29,6.48,2549.36
C01394,08-12-2024,Email,North,Desktop,Millennials,Leads,85715,6157,7.18,3662.64,405,6.58,34.85,131,27,8.8,39675.15
C01395,07-11-2025,Video,Central,Tablet,Gen Z,App Installs,263461,11935,4.53,14746.01,247,2.07,55.53,223,38,5.64,25596.97
C01396,21-05-2025,Video,North,Mobile,Boomers,Leads,186168,6625,3.56,11460.84,221,3.34,43.16,130,27,8.45,13065
C01397,12-07-2025,Video,South,CTV,Millennials,Traffic,178269,7624,4.28,10981.36,527,6.91,59.78,191,29,8.53,19198.04
C01398,07-04-2025,Social,West,Tablet,Boomers,Awareness,83480,1396,1.67,1603.06,49,3.51,64.23,215,37,8.71,6413.03
C01399,12-04-2024,Display,Central,Tablet,Boomers,App Installs,149045,668,0.45,709.93,55,8.23,45.65,189,0,7.88,4564.62
C01400,11-11-2025,Affiliate,West,Desktop,Gen Z,Awareness,53064,784,1.48,928.47,29,3.7,39.65,151,44,8.89,3575.53
C01401,12-07-2024,Social,East,Tablet,Boomers,Awareness,94670,1807,1.91,2413.59,13,0.72,64.95,120,30,6.94,1241.47
C01402,06-11-2024,Affiliate,East,CTV,Millennials,Sales,104728,1652,1.58,1832.31,53,3.21,95,87,48,7.63,4362.66
C01403,21-09-2025,Affiliate,South,Mobile,Gen Z,Leads,87795,1231,1.4,1246.78,84,6.82,64.21,129,39,10,8964.5
C01404,05-02-2024,Video,North,Tablet,Boomers,App Installs,150193,4111,2.74,6060.82,165,4.01,55.43,130,27,5.25,14030.83
C01405,15-10-2025,Video,East,CTV,Gen Z,Leads,148905,5514,3.7,7709.37,179,3.25,37.81,289,18,6.19,14589.35
C01406,11-05-2024,Email,Central,Mobile,Gen X,Traffic,40585,960,2.37,385.92,39,4.06,68.05,119,32,4.19,3606.52
C01407,27-09-2025,Email,North,Desktop,Gen X,Sales,55075,1594,2.89,380.22,107,6.71,50.7,192,31,3.62,10273.77
C01408,20-07-2024,Affiliate,South,Tablet,Millennials,Awareness,2955,8686,293.94,2251.1,35,0.4,44.97,71,29,5.76,3916.22
C01409,22-08-2024,Display,East,CTV,Gen X,Awareness,109712,1490,1.36,1106.51,,4.5,65.13,170,33,6.08,6059.21
C01410,17-03-2024,Display,East,Mobile,Millennials,Traffic,89959,293,0.33,292.69,8,2.73,49.08,245,42,9.42,956.62
C01411,28-08-2025,Search,Central,Desktop,Gen X,Leads,133246,4431,3.33,9972.11,476,10.74,48.55,62,29,5.98,32884.01
C01412,10-04-2025,Affiliate,East,Tablet,Gen X,Awareness,95736,2569,2.68,,0,0,56.68,115,34,7.08,0
C01413,12-10-2025,Email,Central,Tablet,Millennials,Awareness,86350,3581,4.15,1767.41,228,6.37,46.97,92,51,4.77,22285.85
C01414,04-09-2024,Social,Central,Tablet,Gen X,Sales,90056,1863,2.07,2103.6,28,1.5,62.67,167,23,6.72,2553.38
C01415,30-04-2024,Video,East,Desktop,Gen Z,Traffic,220037,4077,1.85,6469.29,161,3.95,44.03,227,37,7.66,9664.88
C01416,20-02-2024,Social,Central,Desktop,Millennials,App Installs,109218,3475,3.18,4611.61,217,6.24,52.68,114,51,6.59,16178.2
C01417,14-08-2024,Email,Central,Mobile,Boomers,Sales,56204,1266,2.25,340.58,116,9.16,66.64,168,21,4.34,6775.72
C01418,14-05-2025,Search,North,Desktop,Gen Z,Sales,119009,4086,3.43,6108.57,441,10.79,39.05,125,34,4.96,63052.64
C01419,25-05-2024,Display,East,Tablet,Millennials,Sales,157434,1244,0.79,742.63,84,6.75,56.28,204,23,6.21,7004.74
C01420,30-01-2024,Email,Central,Tablet,Millennials,Leads,63770,3207,5.03,1175.67,201,6.27,61.82,156,33,9.1,18188.41
C01421,29-07-2025,Search,North,Desktop,Millennials,Traffic,165142,7388,4.47,7340.14,99,1.34,72.03,137,50,7.58,5137.79
C01422,11-06-2025,Affiliate,South,Tablet,Millennials,Traffic,52913,1217,2.3,1931.39,29,2.38,54.25,207,34,4.4,2817.86
C01423,29-12-2024,Social,North,CTV,Gen Z,Awareness,64721,1516,2.34,2268.99,66,4.35,58.57,253,45,5.7,5925.71
C01424,14-05-2025,Search,West,CTV,Gen Z,Traffic,144912,5667,3.91,15870.33,529,9.33,39.17,232,32,7.84,57440.49
C01425,13-06-2025,Search,North,Mobile,Boomers,Awareness,149478,4554,3.05,4506.63,287,6.3,68.3,167,39,8.02,28355.2
C01426,08-12-2024,Display,North,Mobile,Gen X,Awareness,161166,1973,1.22,1647.97,20,1.01,46.37,137,28,8.61,1891.83
C01427,18-08-2025,Search,North,Desktop,Millennials,Traffic,135135,5445,4.03,13465.33,132,2.42,40.71,187,37,7.92,12278.98
C01428,05-06-2024,Affiliate,East,Mobile,Gen Z,Traffic,142826,1242,0.87,1336,31,2.5,27.57,130,34,7.55,3360.34
C01429,31-08-2025,Affiliate,East,Tablet,Gen X,Traffic,116740,2412,2.07,1774.35,258,10.7,64.92,201,26,4.87,25800.46
C01430,02-05-2024,Email,Central,Desktop,Gen Z,Awareness,1147,3,0.26,10113.69,0,0,45.94,145,31,5.89,53
C01431,16-06-2024,Email,North,Desktop,Millennials,Leads,48423,936,1.93,517.86,60,6.41,69.98,218,42,4.8,6194.85
C01432,01-06-2025,Social,Central,Mobile,Gen Z,Traffic,113224,2958,2.61,2550.97,221,7.47,73.27,147,39,8.65,22625.34
C01433,15-01-2024,Email,West,Tablet,Millennials,Sales,63024,1637,2.6,658.69,94,5.74,73.24,220,33,7.45,7744.49
C01434,28-04-2025,Affiliate,North,Desktop,Gen X,Sales,88454,2558,2.89,2560.35,122,4.77,58.12,230,37,5.83,12364.99
C01435,15-09-2024,Video,South,Desktop,Boomers,Awareness,206177,6574,3.19,12968.24,148,2.25,67.74,177,38,9.24,9146.14
C01436,02-01-2025,Display,North,CTV,Gen Z,App Installs,259917,2294,0.88,1533.43,32,1.39,42.24,216,41,6.02,3767.93
C01437,10-12-2024,Social,West,Tablet,Gen X,App Installs,82581,1740,2.11,1783.71,80,4.6,44.09,309,49,7.53,5449.79
C01438,22-09-2024,Affiliate,North,Mobile,Gen X,Sales,72395,601,0.83,356.47,42,6.99,43.13,151,18,6.09,3419.98
C01439,23-01-2024,Search,West,Tablet,Boomers,App Installs,130537,7604,5.83,12650.24,665,8.75,54.94,250,35,7.49,42519.64
C01440,02-07-2025,Affiliate,East,CTV,Millennials,App Installs,87090,2176,2.5,20,101,4.64,65.2,294,20,7.84,11904.82
C01441,22-04-2025,Video,East,CTV,Millennials,Awareness,252181,7828,3.1,12563.68,405,5.17,55.04,227,34,7.95,37532.5
C01442,22-02-2025,Video,East,Desktop,Gen Z,Sales,187551,4861,2.59,7030.86,145,2.98,40.64,56,24,8.76,14312.93
C01443,28-04-2024,Affiliate,North,CTV,Boomers,App Installs,97402,2367,2.43,2232.86,0,0,60.99,219,30,10,0
C01444,27-04-2024,Affiliate,North,Mobile,Millennials,Sales,37810,355,0.94,316.61,17,4.79,45.2,307,42,7.38,722.22
C01445,20-09-2025,Video,Central,Mobile,Millennials,Awareness,206020,5236,2.54,7381.15,282,5.39,76.52,24,34,9.43,31565.96
C01446,23-10-2024,Display,South,Tablet,Millennials,App Installs,196564,,0.76,1515.94,27,1.8,70.06,256,35,6.18,3266.14
C01447,04-08-2025,Video,North,Desktop,Boomers,Sales,266157,4354,1.64,7114.76,162,3.72,29.35,253,34,9.41,13973.62
C01448,23-01-2024,Display,Central,Tablet,Boomers,Leads,156207,2499,1.6,2010.89,123,4.92,54.4,101,20,5.8,11411.25
C01449,10-02-2025,Video,Central,CTV,Boomers,App Installs,184546,5770,3.13,6650.5,264,4.58,57.19,143,18,6.17,16988.59
C01450,23-01-2025,Display,South,CTV,Gen Z,Awareness,245224,1362,0.56,1171.44,62,4.55,48.45,224,41,8.37,8187.73
C01451,19-10-2024,Display,West,CTV,Millennials,Traffic,239123,1610,0.67,1460.55,30,1.86,60.69,131,37,7.97,1594.14
C01452,23-05-2025,Search,North,Mobile,Gen Z,Sales,151220,8246,5.45,13526.42,691,8.38,56.44,207,18,6.57,60732.21
C01453,27-09-2024,Affiliate,North,Desktop,Boomers,App Installs,93915,,0.8,757.47,58,7.76,71.35,150,42,4.56,1256.62
C01454,03-04-2024,Affiliate,East,Desktop,Gen X,App Installs,98919,2292,2.32,2569.67,93,4.06,54.58,103,46,5.79,8931.57
C01455,13-03-2024,Email,North,Mobile,Boomers,Sales,81862,3994,4.88,1775.24,322,8.06,59.66,178,22,7.39,22767.68
C01456,05-02-2024,Social,East,CTV,Boomers,App Installs,157753,4544,2.88,6366.83,0,0,49.86,167,30,6.95,0
C01457,23-02-2024,Display,Central,Tablet,Gen Z,Awareness,134039,1113,0.83,953.14,65,5.84,54.21,115,28,6.19,5132.02
C01458,09-10-2024,Video,North,CTV,Boomers,Leads,276358,12270,4.44,20658.24,807,6.58,50.89,107,41,7.42,67976.42
C01459,21-06-2025,Video,West,CTV,Gen Z,Awareness,158749,3064,1.93,3747.06,153,4.99,56.55,123,47,6.84,17777.83
C01460,30-01-2024,Social,Central,Tablet,Millennials,Sales,97600,2314,2.37,1900.14,106,4.58,23.12,252,39,5.36,9297.68
C01461,07-06-2024,Video,South,Tablet,Boomers,Sales,182581,7174,3.93,9867.21,424,5.91,31.75,55,48,,35536.33
C01462,28-01-2024,Search,Central,CTV,Boomers,Sales,87897,4912,5.59,13697.01,257,5.23,74.54,71,29,7.29,20899.58
C01463,15-07-2024,Email,South,Mobile,Boomers,Leads,37570,1109,2.95,601.47,70,6.31,25.83,256,37,5.61,7440.08
C01464,20-11-2025,Video,Central,CTV,Gen X,Leads,177569,5277,2.97,6729.23,377,7.14,55.4,117,28,9.95,25433.91
C01465,01-12-2025,Display,North,Mobile,Gen Z,Traffic,217826,2887,1.33,1192.56,159,5.51,69.3,104,27,6.27,11928.54
C01466,22-05-2025,Display,East,Mobile,Gen X,Sales,202563,3619,1.79,5674.52,0,0,45.05,186,8,4.51,0
C01467,10-03-2025,Search,West,Tablet,Gen X,Sales,126770,4949,3.9,9278.35,219,4.43,41.45,95,27,5.32,15615.16
C01468,20-09-2025,Display,North,Desktop,Millennials,Traffic,275347,4007,1.46,4008.63,0,0,29.99,173,36,8.2,69.29
C01469,12-12-2025,Affiliate,East,Mobile,Gen Z,Leads,113451,1032,0.91,1764.2,32,3.1,48.44,140,44,6.3,1818.18
C01470,25-01-2024,Search,East,Desktop,Gen Z,App Installs,129257,4715,3.65,9745.19,198,4.2,38.9,165,43,6.34,10787.2
C01471,06-07-2025,Display,North,CTV,Boomers,App Installs,198266,2714,1.37,1638.74,87,3.21,70.2,166,32,7.08,8842.15
C01472,04-03-2025,Email,West,Tablet,Gen Z,Sales,58273,1547,2.65,921.7,89,5.75,54.96,97,36,7.32,7022.82
C01473,14-08-2024,Email,North,Tablet,Boomers,App Installs,55550,2035,3.66,307.45,208,10.22,69.66,214,49,8.43,7544.02
C01474,21-09-2024,Video,East,Mobile,Boomers,Awareness,168490,4127,2.45,6267.7,348,8.43,36.98,198,28,5.71,24474.33
C01475,08-12-2024,Affiliate,South,Tablet,Boomers,App Installs,95133,2095,2.2,1388.05,83,3.96,49.95,178,28,7.57,9665.62
C01476,11-04-2024,Affiliate,East,Desktop,Gen X,Leads,61670,1748,2.83,1179.26,29,1.66,58.97,72,37,8.2,3105.38
C01477,14-01-2025,Video,South,CTV,Gen Z,App Installs,146831,3208,2.18,5512.77,99,3.09,69.81,93,31,7.34,8410.79
C01478,26-10-2024,Social,East,Tablet,Gen Z,Leads,114959,4983,4.33,4679.4,213,4.27,44.83,146,39,6.68,10436.2
C01479,27-03-2025,Email,West,Desktop,Gen Z,App Installs,52908,1948,3.68,557.45,150,7.7,54.8,163,40,5.46,15866.19
C01480,23-10-2025,Search,Central,Tablet,Gen X,Awareness,111105,6534,5.88,10611.43,269,4.12,58.96,205,31,6.13,18317.52
C01481,25-11-2024,Email,Central,CTV,Boomers,Traffic,37610,1129,3,400.93,35,3.1,36.12,208,36,8.99,2138.26
C01482,06-05-2024,Display,North,Tablet,Gen X,Sales,198775,2278,1.15,1808.6,0,0,53.79,151,38,8.37,197.89
C01483,09-08-2025,Affiliate,Central,Tablet,Millennials,Sales,55206,1811,3.28,957.36,118,6.52,45.1,100,40,7.72,10576.75
C01484,09-01-2025,Video,East,CTV,Millennials,Awareness,148900,3912,2.63,6313.93,181,4.63,45.56,20,26,7.68,18531.16
C01485,10-10-2024,Affiliate,Central,Desktop,Boomers,Traffic,122041,2240,1.84,2951.53,95,4.24,61.28,150,29,8.31,12402.17
C01486,31-05-2025,Affiliate,West,Tablet,Boomers,App Installs,51257,697,1.36,1009.17,39,5.6,58.72,124,34,5.43,3803.44
C01487,01-09-2024,Affiliate,North,Desktop,Gen X,Sales,92390,2233,2.42,2088.36,0,0,44.13,161,39,5.65,0
C01488,12-09-2025,Social,South,Desktop,Gen X,Sales,132409,1588,1.2,1229.64,81,5.1,44.88,78,26,9.52,6703.97
C01489,20-09-2025,Video,East,Mobile,Millennials,Sales,242669,4637,1.91,8304.1,0,0,30.28,75,26,7.86,236.66
C01490,13-02-2024,Display,East,Desktop,Gen X,App Installs,136370,1146,0.84,1209.99,49,4.28,48.36,174,43,5.66,6630.41
C01491,22-03-2025,Social,West,Desktop,Gen Z,Traffic,108655,2985,2.75,3162.58,96,3.22,36.84,200,29,7.04,9247.42
C01492,22-04-2024,Social,North,Desktop,Gen X,Sales,61007,521,0.85,815.83,12,2.3,36.84,131,21,6.42,594.96
C01493,12-09-2025,Video,Central,CTV,Boomers,Awareness,231932,3336,1.44,6913.94,96,2.88,53.51,190,18,8.88,6581.5
C01494,01-03-2025,Social,South,Tablet,Millennials,Awareness,101882,2120,2.08,3639.19,83,3.92,41.85,196,35,7.62,4533.86
C01495,14-06-2025,Display,East,Desktop,Gen Z,Sales,192933,2759,1.43,1197.35,42,1.52,53.82,171,54,4.58,3855.62
C01496,28-04-2024,Search,North,Mobile,Gen X,App Installs,94327,5096,5.4,,581,11.4,72.42,63,46,9.48,54974.42
C01497,15-03-2025,Display,North,CTV,Gen X,Awareness,169202,2473,1.46,2441.74,96,3.88,,149,28,6.24,10482.77
C01498,30-11-2024,Video,South,Desktop,Gen Z,App Installs,188529,3880,2.06,6285.33,243,6.26,61.28,119,47,8.07,20078.8
C01499,24-06-2025,Affiliate,Central,Mobile,Gen X,Sales,81255,1533,1.89,1474.9,79,5.15,20.8,68,30,7.54,6714.7
C01500,13-04-2025,Search,South,Mobile,Gen X,Leads,110062,5020,4.56,5642.55,372,7.41,62.83,122,30,4.91,34853.08
C01501,07-10-2025,Email,West,Desktop,Boomers,Traffic,69735,381,0.55,330.17,25,6.56,43.58,199,26,7.12,1999.88
C01502,17-02-2024,Social,North,Desktop,Millennials,Leads,137731,3026,2.2,4503.45,103,3.4,73.48,165,37,7,10156.38
C01503,13-01-2024,Video,West,Tablet,Gen Z,Sales,263048,9215,3.5,9110.58,0,0,41.5,144,35,6.57,247.59
C01504,04-03-2025,Email,East,Mobile,Gen X,App Installs,73026,3097,4.24,1893.04,107,3.45,34.01,15,31,4.29,8892.68
C01505,06-10-2024,Video,West,Desktop,Gen X,Traffic,218699,7659,3.5,12380.53,587,7.66,54.03,216,25,7.52,60632.67
C01506,10-02-2024,Display,West,Tablet,Gen X,Awareness,216572,1569,0.72,970.97,22,1.4,61.72,287,29,4.57,2499.21
C01507,02-12-2024,Affiliate,Central,Mobile,Gen Z,Traffic,87388,2637,3.02,2512.21,65,2.46,60.51,146,58,8.27,5483.36
C01508,27-09-2024,Display,Central,CTV,Gen X,Leads,202414,2410,1.19,2133.21,60,2.49,56.46,216,34,7.34,6296.89
C01509,13-03-2024,Affiliate,North,Desktop,Boomers,Sales,86382,1437,1.66,1776.67,39,2.71,59.36,88,34,6.63,3577.21
C01510,18-04-2025,Search,West,Tablet,Gen X,Awareness,104638,6589,6.3,15629.15,430,6.53,52.99,154,32,4.51,53312.9
C01511,07-10-2024,Social,East,Desktop,Millennials,Sales,-38121,172,-0.45,203.44,3,1.74,47.88,231,31,7.2,288.15
C01512,09-05-2025,Affiliate,East,CTV,Gen Z,Leads,104206,2452,2.35,2092.05,0,0,74.97,213,34,15,0
C01513,30-04-2025,Search,West,CTV,Boomers,Leads,81308,2994,3.68,6681.39,45,1.5,44.94,155,45,7.19,4820.02
C01514,16-08-2024,Affiliate,West,Mobile,Millennials,Leads,60354,674,1.12,576.53,24,3.56,51.99,98,28,7.6,1975.79
C01515,23-02-2025,Email,North,Tablet,Boomers,App Installs,56061,1735,3.09,703.82,65,3.75,44.72,215,34,5.39,4623.78
C01516,22-05-2025,Affiliate,Central,Tablet,Boomers,Awareness,128934,3054,2.37,2539.01,187,6.12,34.23,179,44,6.94,18268.11
C01517,17-02-2024,Search,South,CTV,Millennials,Awareness,127423,8976,7.04,22988.38,515,5.74,48.75,207,24,5.01,52513.88
C01518,11-12-2024,Video,South,Tablet,Gen X,App Installs,119086,2525,2.12,3961.95,121,4.79,47.18,101,28,5.4,12518.68
C01519,11-04-2025,Search,North,Desktop,Millennials,App Installs,118792,4257,3.58,5413.95,362,8.5,67.61,208,23,6.94,17349.81
C01520,16-06-2024,Affiliate,South,CTV,Gen X,Sales,133225,2800,2.1,1812,62,2.21,56.81,280,18,7.12,3201.49
C01521,26-07-2024,Video,South,Tablet,Millennials,App Installs,172230,2165,1.26,3694.36,89,4.11,50.82,107,30,6.29,8594.88
C01522,19-05-2024,Display,East,Desktop,Gen Z,Sales,164116,1504,0.92,1547.35,85,5.65,56.7,133,28,7.03,10636.05
C01523,05-09-2025,Display,South,CTV,Boomers,App Installs,151403,1243,0.82,1658.28,30,2.41,57.29,185,26,8.32,2817.3
C01524,16-11-2024,Social,North,Mobile,Millennials,Awareness,108544,2422,2.23,2468.12,161,6.65,60.4,192,34,7.79,12007.35
C01525,20-04-2025,Video,South,Tablet,Millennials,Awareness,145402,2411,1.66,2436.62,228,9.46,56.06,105,31,9.45,14230.78
C01526,07-04-2025,Video,Central,CTV,Gen X,Traffic,269801,9137,3.39,11028.28,448,4.9,38.1,81,18,9.05,15061.09
C01527,20-02-2025,Search,East,Desktop,Gen Z,Awareness,133655,7826,5.86,15764.59,476,6.08,58.45,5,41,8.06,30703.59
C01528,31-01-2024,Affiliate,Central,CTV,Boomers,Sales,79950,1705,2.13,1409.12,31,1.82,52.54,78,41,6.27,2238.33
C01529,31-08-2024,Search,South,Desktop,Millennials,Leads,127888,5181,4.05,7528.12,513,9.9,51.31,143,42,7.07,46678.88
C01530,03-11-2024,Display,West,CTV,Millennials,Sales,244304,2348,0.96,2504.87,111,4.73,58.37,155,44,8.86,12858.93
C01531,26-12-2024,Social,Central,Desktop,Gen X,Traffic,58394,1012,1.73,1512.87,26,2.57,60.04,206,23,6.38,1354.38
C01532,29-08-2025,Video,South,CTV,Millennials,Awareness,244889,7624,3.11,9678.02,0,0,20.33,219,35,8.12,0
C01533,18-03-2024,Display,East,Desktop,Boomers,Traffic,168523,1926,1.14,1543.8,58,3.01,63.32,69,28,6.68,3753.69
C01534,15-05-2024,Display,Central,CTV,Gen Z,Awareness,175609,1412,0.8,1180.49,94,6.66,35.77,232,42,4.23,15270.27
C01535,04-08-2024,Video,South,Tablet,Boomers,Traffic,122091,3688,3.02,4123.28,0,0,41.44,193,36,6.76,0
